P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
WHz,38.89597663639302,-77.03431133703796,CFd,38.88868978460074,-77.00578323852076,1.6179702168863581,108.0905148229023,288.1084264441387,108.10842644413867,288.0905148229023,"Dist factor of:1.6180, Dist multiple:1.6180"
WHz,38.89597663639302,-77.03431133703796,CptB,38.88556174596554,-77.00988737303246,1.4999367113518518,118.61048263328169,298.6258169180983,118.62581691809828,298.61048263328166,Dist factor of:3.0000
WHz,38.89597663639302,-77.03431133703796,Chk01,38.80358701301893,-77.0045692366363,6.571868515127909,165.86094693288092,345.8796035850081,165.8796035850081,345.8609469328809,Dist multiple:1.3143
WHz,38.89597663639302,-77.03431133703796,H22,38.92823446130691,-77.06004232078331,2.6219118852730436,328.07670459559955,148.06054225701624,328.0605422570162,148.07670459559955,Dist multiple:0.8740
WHz,38.89597663639302,-77.03431133703796,SF01,38.90124200833564,-77.08586335465753,2.802490146282903,277.4627853810688,97.43041359089243,277.43041359089244,97.46278538106878,"Dist factor of:2.8025, Dist multiple:2.8025"
WHz,38.89597663639302,-77.03431133703796,Pk04,38.77550687860945,-78.20406185227269,63.653957577381064,262.86574768823465,82.13219308437789,262.1321930843779,82.86574768823465,Dist multiple:0.6180
WH SEcnr,38.89753757777559,-77.03626431326734,H28,38.90499081362246,-77.12853595395019,5.000117297202581,275.9307486522879,95.87280387850798,275.87280387850797,95.93074865228789,"Dist factor of:5.0000, Dist multiple:5.0000"
Cap,38.889801,-77.009227,CapK,38.889801,-77.00904745,0.0096796387276986,89.9999436370541,270.0000563629459,90.00005636294588,269.9999436370541,"Dist factor of:1.5388, Dist factor of:2.2361"
Cap,38.889801,-77.009227,Chk23a,38.90863930872903,-76.97546834269932,2.236063185390725,54.45824125444345,234.47944008717144,54.47944008717144,234.45824125444346,"Dist factor of:2.2361, Dist multiple:2.2361"
Cap,38.889801,-77.009227,Chk59,39.01004268273348,-77.04244035387981,8.485166214777482,347.838665800662,167.8177865160118,347.8177865160118,167.83866580066206,Dist multiple:1.4142
CapK,38.889801,-77.00904745,CCnrA,38.88881417737429,-77.00860327209443,0.0721605551932101,160.61913001946687,340.619408882268,160.61940888226798,340.61913001946687,Dist factor of:1.7321
CapK,38.889801,-77.00904745,B,38.892747285,-77.008989,0.20326073573305178,0.8882328860836185,180.88826958359627,0.8882695835962977,180.8882328860836,Dist factor of:2.2361
CapK,38.889801,-77.00904745,I069,38.89642237002393,-77.00659984972448,0.4754222130920981,16.112252044778845,196.11378881831774,16.113788818317744,196.11225204477884,"Dist factor of:0.4755, Dist multiple:0.4755"
CCnrA,38.88881417737429,-77.00860327209443,elEc,38.89278681802996,-77.04033404260801,1.7324101058520451,279.1113075751515,99.0913857883625,279.0913857883625,99.1113075751515,"Dist factor of:1.7321, Dist multiple:1.7321"
CCnrA,38.88881417737429,-77.00860327209443,Chk55,38.71079049783587,-77.0352088314432,12.363666871856,186.67871059745198,6.662039503737219,186.66203950373722,6.678710597451982,Dist multiple:0.4755
