StreetA,LatA,LonA,StreetB,LatB,LonB,Distance
32ND ST NW,38.948796755474206,-77.06435858685909,32ND ST NW,38.96525061726804,-77.06400331257737,101.04
32ND ST NW,38.96525061726804,-77.06400331257737,32ND ST NW,38.9524987334843,-77.06517335747421,332.7
32ND ST NW,38.9524987334843,-77.06517335747421,32ND ST NW,38.9811315826185,-77.0562068519863,2550.05
32ND ST NW,38.9811315826185,-77.0562068519863,32ND ST NW,38.92701330563913,-77.06353364822752,2082.88
32ND ST NW,38.92701330563913,-77.06353364822752,33RD ST NW,38.90380060477545,-77.06598479171139,697.35
33RD ST NW,38.90380060477545,-77.06598479171139,33RD ST NW,38.968359112016,-77.06638208011027,113.07
33RD ST NW,38.968359112016,-77.06638208011027,33RD ST NW,38.90844939060664,-77.06608460126193,84.58
33RD ST NW,38.90844939060664,-77.06608460126193,34TH ST NW,38.931243355608714,-77.06638972754027,86.83
34TH ST NW,38.931243355608714,-77.06638972754027,34TH ST NW,38.90403094945314,-77.06781493785492,405.45
34TH ST NW,38.90403094945314,-77.06781493785492,34TH ST NW,38.9102318966384,-77.06787005721958,15.69
34TH ST NW,38.9102318966384,-77.06787005721958,35TH ST NW,38.937694838342324,-77.06863821009313,218.59
35TH ST NW,38.937694838342324,-77.06863821009313,35TH ST NW,38.92643327860162,-77.06863779106973,0.12
35TH ST NW,38.92643327860162,-77.06863779106973,35TH ST NW,38.91140553608476,-77.06919644826762,158.94
35TH ST NW,38.91140553608476,-77.06919644826762,35TH ST NW,38.93313328669992,-77.06863786802568,158.95
35TH ST NW,38.93313328669992,-77.06863786802568,36TH ST NW,38.90728669890885,-77.07032674040613,480.44
36TH ST NW,38.90728669890885,-77.07032674040613,36TH ST NW,38.925042934699064,-77.07088740031068,159.55
36TH ST NW,38.925042934699064,-77.07088740031068,36TH ST NW,38.93455041050212,-77.0708859147923,0.42
36TH ST NW,38.93455041050212,-77.0708859147923,36TH ST NW,38.9142533770727,-77.07114313017212,73.17
36TH ST NW,38.9142533770727,-77.07114313017212,36TH ST NW,38.90516248070348,-77.07024197954385,256.42
36TH ST NW,38.90516248070348,-77.07024197954385,37TH ST NW,38.92136326494347,-77.07311272546573,816.98
37TH ST NW,38.92136326494347,-77.07311272546573,37TH ST NW,38.94165250288542,-77.07241772867486,197.74
37TH ST NW,38.94165250288542,-77.07241772867486,37TH ST NW,38.9160852760181,-77.0728395772438,119.99
37TH ST NW,38.9160852760181,-77.0728395772438,37TH ST NW,38.90724721807697,-77.07159074343015,355.35
37TH ST NW,38.90724721807697,-77.07159074343015,38TH ST NW,38.936089967993404,-77.07451742272359,832.87
38TH ST NW,38.936089967993404,-77.07451742272359,38TH ST NW,38.92730839288581,-77.07462552733399,30.75
38TH ST NW,38.92730839288581,-77.07462552733399,38TH ST NW,38.95786287050155,-77.07459612391185,8.37
38TH ST NW,38.95786287050155,-77.07459612391185,38TH ST NW,38.914554082984544,-77.07419783893917,113.26
38TH ST NW,38.914554082984544,-77.07419783893917,38TH ST NW,38.91993552726859,-77.07603561280483,522.94
38TH ST NW,38.91993552726859,-77.07603561280483,38TH ST NW,38.94666036044889,-77.07460726129129,406.41
38TH ST NW,38.94666036044889,-77.07460726129129,38TH ST NW,38.93817582679397,-77.07592088699798,373.62
38TH ST NW,38.93817582679397,-77.07592088699798,39TH ST NW,38.91473087811704,-77.07562337325749,84.63
39TH ST NW,38.91473087811704,-77.07562337325749,39TH ST NW,38.93269643356327,-77.07724616189545,461.76
39TH ST NW,38.93269643356327,-77.07724616189545,39TH ST NW,38.960462693317844,-77.07714627069059,28.42
39TH ST NW,38.960462693317844,-77.07714627069059,39TH ST NW,38.94571549142911,-77.07703585519799,31.4
39TH ST NW,38.94571549142911,-77.07703585519799,40TH ST NW,38.92065411516333,-77.07877626139434,495.01
40TH ST NW,38.92065411516333,-77.07877626139434,40TH ST NW,38.94932350009063,-77.07874668921254,8.41
40TH ST NW,38.94932350009063,-77.07874668921254,41ST ST NW,38.922748042576224,-77.08062918792224,535.4
41ST ST NW,38.922748042576224,-77.08062918792224,41ST ST NW,38.95734634913683,-77.08030435151595,92.42
41ST ST NW,38.95734634913683,-77.08030435151595,41ST ST NW,38.94378570832408,-77.0803264906441,6.3
41ST ST NW,38.94378570832408,-77.0803264906441,42ND ST NW,38.9584248643704,-77.08202723605737,483.75
42ND ST NW,38.9584248643704,-77.08202723605737,42ND ST NW,38.9474623063059,-77.08218869717994,45.92
42ND ST NW,38.9474623063059,-77.08218869717994,42ND ST NW,38.9227685424112,-77.08179606966344,111.67
42ND ST NW,38.9227685424112,-77.08179606966344,43RD ST NW,38.958530434929095,-77.08376431086872,560.0
43RD ST NW,38.958530434929095,-77.08376431086872,43RD ST NW,38.953714559915184,-77.08378154121878,4.9
43RD ST NW,38.953714559915184,-77.08378154121878,43RD ST NW,38.928708956350135,-77.08379796177095,4.67
43RD ST NW,38.928708956350135,-77.08379796177095,43RD ST NW,38.947245316943174,-77.08378750903711,2.97
43RD ST NW,38.947245316943174,-77.08378750903711,43RD ST NW,38.96004534152324,-77.08376705516626,5.82
43RD ST NW,38.96004534152324,-77.08376705516626,44TH ST NW,38.958682342054225,-77.08621811212456,697.0
44TH ST NW,38.958682342054225,-77.08621811212456,44TH ST NW,38.95010088673959,-77.0862098404962,2.35
44TH ST NW,38.95010088673959,-77.0862098404962,44TH ST NW,38.92719006599721,-77.08634811313264,39.33
44TH ST NW,38.92719006599721,-77.08634811313264,44TH ST NW,38.90969029138926,-77.08083611888101,1568.15
44TH ST NW,38.90969029138926,-77.08083611888101,45TH ST NW,38.93086158501384,-77.08864145803491,2221.15
45TH ST NW,38.93086158501384,-77.08864145803491,45TH ST NW,38.95081331285618,-77.08863755515364,1.11
45TH ST NW,38.95081331285618,-77.08863755515364,46TH ST NW,38.92019709445656,-77.09218467462678,1008.82
46TH ST NW,38.92019709445656,-77.09218467462678,46TH ST NW,38.94878145925922,-77.09061162583069,447.57
46TH ST NW,38.94878145925922,-77.09061162583069,47TH ST NW,38.920713944682284,-77.09325339958676,751.35
47TH ST NW,38.920713944682284,-77.09325339958676,47TH ST NW,38.947386481913746,-77.09261714586039,181.03
47TH ST NW,38.947386481913746,-77.09261714586039,48TH ST NW,38.94063545735423,-77.09434041001892,490.13
48TH ST NW,38.94063545735423,-77.09434041001892,48TH ST NW,38.919698760827664,-77.09435160392573,3.18
48TH ST NW,38.919698760827664,-77.09435160392573,48TH ST NW,38.94912260831798,-77.09435516907182,1.01
48TH ST NW,38.94912260831798,-77.09435516907182,49TH ST NW,38.94399198443021,-77.09670500173549,668.32
49TH ST NW,38.94399198443021,-77.09670500173549,50TH ST NW,38.94598132642324,-77.0985222152916,516.87
50TH ST NW,38.94598132642324,-77.0985222152916,BATAAN ST NW,38.90724962324778,-77.03765993842636,17310.65
BATAAN ST NW,38.90724962324778,-77.03765993842636,COLUMBIA ST NW,38.909117546685366,-77.02498024776897,3608.36
COLUMBIA ST NW,38.909117546685366,-77.02498024776897,CORREGIDOR ST NW,38.90725164073735,-77.03540404997476,2966.31
CORREGIDOR ST NW,38.90725164073735,-77.03540404997476,DEXTER ST NW,38.924455623090466,-77.0878108991036,14913.84
DEXTER ST NW,38.924455623090466,-77.0878108991036,ELLICOTT ST NW,38.953334843214144,-77.05799476138179,8482.97
ELLICOTT ST NW,38.953334843214144,-77.05799476138179,HOPKINS ST NW,38.909113549379356,-77.04575959171378,3479.61
HOPKINS ST NW,38.909113549379356,-77.04575959171378,KIRBY ST NW,38.90650094736847,-77.01365548474088,9135.89
KIRBY ST NW,38.90650094736847,-77.01365548474088,MARION ST NW,38.91116253811936,-77.02092733841218,2069.43
MARION ST NW,38.91116253811936,-77.02092733841218,MOUNT PLEASANT ST NW,38.93400369976209,-77.039942081423,5410.88
MOUNT PLEASANT ST NW,38.93400369976209,-77.039942081423,NORTH CAPITOL ST NW,38.91641074410526,-77.00917402454843,8752.63
NORTH CAPITOL ST NW,38.91641074410526,-77.00917402454843,NORTH CAPITOL ST NW,38.90715023486908,-77.00917968111845,1.61
NORTH CAPITOL ST NW,38.90715023486908,-77.00917968111845,POTOMAC ST NW,38.903538366445765,-77.06501197231512,15888.67
POTOMAC ST NW,38.903538366445765,-77.06501197231512,POTOMAC ST NW,38.90474207601964,-77.06529261049843,79.87
POTOMAC ST NW,38.90474207601964,-77.06529261049843,POTOMAC ST NW,38.90647620807943,-77.06523500475612,16.39
POTOMAC ST NW,38.90647620807943,-77.06523500475612,THOMAS JEFFERSON ST NW,38.90390564576239,-77.06013832997714,1450.42
THOMAS JEFFERSON ST NW,38.90390564576239,-77.06013832997714,WILTBERGER ST NW,38.91483846080586,-77.02087465368496,11174.1
WILTBERGER ST NW,38.91483846080586,-77.02087465368496,WYNDALE ST NW,38.982821159644764,-77.05520922301123,9769.82
WYNDALE ST NW,38.982821159644764,-77.05520922301123,YUMA ST NW,38.94655575632876,-77.10070707506264,12933.95
1ST ST SE,38.87563764905796,-77.00587420069854,1ST ST SE,38.88591054871147,-77.00590122673574,7.69
1ST ST SE,38.88591054871147,-77.00590122673574,1ST ST SE,38.830995654835334,-77.00582017585663,23.07
1ST ST SE,38.830995654835334,-77.00582017585663,2ND ST SE,38.83550054687787,-77.00284662477684,847.11
2ND ST SE,38.83550054687787,-77.00284662477684,2ND ST SE,38.839604687626526,-77.00270593465143,40.08
2ND ST SE,38.839604687626526,-77.00270593465143,2ND ST SE,38.878506335043085,-77.00352001363433,231.89
2ND ST SE,38.878506335043085,-77.00352001363433,2ND ST SE,38.88589287191069,-77.0035190678996,0.27
2ND ST SE,38.88589287191069,-77.0035190678996,3RD ST SE,38.88180191302568,-77.00204269430081,420.27
3RD ST SE,38.88180191302568,-77.00204269430081,3RD ST SE,38.82719550379751,-77.00196677138165,21.61
3RD ST SE,38.82719550379751,-77.00196677138165,4TH ST SE,38.83937227220265,-77.00059857155046,389.8
4TH ST SE,38.83937227220265,-77.00059857155046,4TH ST SE,38.829920198903864,-77.00041403454526,52.57
4TH ST SE,38.829920198903864,-77.00041403454526,4TH ST SE,38.88180119853372,-77.00057378870237,45.51
4TH ST SE,38.88180119853372,-77.00057378870237,5TH ST SE,38.881456221470316,-76.999514417552,301.58
5TH ST SE,38.881456221470316,-76.999514417552,5TH ST SE,38.874504419714505,-76.9995284289254,3.99
5TH ST SE,38.874504419714505,-76.9995284289254,5TH ST SE,38.88817738433621,-76.99951554976897,3.67
5TH ST SE,38.88817738433621,-76.99951554976897,5TH ST SE,38.88438248255437,-76.99951526859745,0.08
5TH ST SE,38.88438248255437,-76.99951526859745,5TH ST SE,38.84158600789804,-76.99951941356612,1.18
5TH ST SE,38.84158600789804,-76.99951941356612,6TH ST SE,38.82679078108399,-76.9988438072167,192.44
6TH ST SE,38.82679078108399,-76.9988438072167,6TH ST SE,38.8403390299439,-76.9984523389274,111.53
6TH ST SE,38.8403390299439,-76.9984523389274,6TH ST SE,38.88445232631519,-76.99847869284395,7.51
6TH ST SE,38.88445232631519,-76.99847869284395,7TH ST SE,38.88193980109302,-76.99618482065038,652.99
7TH ST SE,38.88193980109302,-76.99618482065038,7TH ST SE,38.88870761934595,-76.9961765623309,2.35
7TH ST SE,38.88870761934595,-76.9961765623309,7TH ST SE,38.8447921253735,-76.99591923088151,73.25
7TH ST SE,38.8447921253735,-76.99591923088151,8TH ST SE,38.84460054824708,-76.99470812461232,344.96
8TH ST SE,38.84460054824708,-76.99470812461232,8TH ST SE,38.88314835510081,-76.99497159751832,75.04
8TH ST SE,38.88314835510081,-76.99497159751832,9TH ST SE,38.87625098916699,-76.99377204066056,341.48
9TH ST SE,38.87625098916699,-76.99377204066056,9TH ST SE,38.884550817123454,-76.99376287733077,2.61
9TH ST SE,38.884550817123454,-76.99376287733077,9TH ST SE,38.84436556770742,-76.99351178733033,71.48
9TH ST SE,38.84436556770742,-76.99351178733033,10TH ST SE,38.87395788125094,-76.99265639926423,243.64
10TH ST SE,38.87395788125094,-76.99265639926423,10TH ST SE,38.87685925444758,-76.99266129266243,1.39
10TH ST SE,38.87685925444758,-76.99266129266243,10TH ST SE,38.884546651285596,-76.99264731530609,3.98
10TH ST SE,38.884546651285596,-76.99264731530609,12TH ST SE,38.88382288611301,-76.99024600011688,683.58
12TH ST SE,38.88382288611301,-76.99024600011688,12TH ST SE,38.875074234201115,-76.99021645554663,8.41
12TH ST SE,38.875074234201115,-76.99021645554663,13TH ST SE,38.84225833039059,-76.98850701192629,486.69
13TH ST SE,38.84225833039059,-76.98850701192629,13TH ST SE,38.883694998986854,-76.9883144993658,54.83
13TH ST SE,38.883694998986854,-76.9883144993658,14TH ST SE,38.87879403692519,-76.98551187752233,797.83
14TH ST SE,38.87879403692519,-76.98551187752233,14TH ST SE,38.88519773468397,-76.98551330441505,0.41
14TH ST SE,38.88519773468397,-76.98551330441505,15TH ST SE,38.883703288099994,-76.98365565890842,528.81
15TH ST SE,38.883703288099994,-76.98365565890842,16TH ST SE,38.885021158732286,-76.98222144930675,408.28
16TH ST SE,38.885021158732286,-76.98222144930675,16TH ST SE,38.8560910755097,-76.98224593050165,6.97
16TH ST SE,38.8560910755097,-76.98224593050165,16TH ST SE,38.86878902902097,-76.9822261686988,5.63
16TH ST SE,38.86878902902097,-76.9822261686988,17TH ST SE,38.884528440511794,-76.98076444528024,416.2
17TH ST SE,38.884528440511794,-76.98076444528024,17TH ST SE,38.85675310614141,-76.9807915644321,7.72
17TH ST SE,38.85675310614141,-76.9807915644321,17TH ST SE,38.86901957540066,-76.98077835232914,3.76
17TH ST SE,38.86901957540066,-76.98077835232914,18TH ST SE,38.85595638324637,-76.97902437229456,499.41
18TH ST SE,38.85595638324637,-76.97902437229456,18TH ST SE,38.86385231876168,-76.9790225811846,0.51
18TH ST SE,38.86385231876168,-76.9790225811846,18TH ST SE,38.88632570233384,-76.97899893809426,6.73
18TH ST SE,38.88632570233384,-76.97899893809426,18TH ST SE,38.869299424405675,-76.97900976842831,3.08
18TH ST SE,38.869299424405675,-76.97900976842831,19TH ST SE,38.88631357015565,-76.9772629764798,497.36
19TH ST SE,38.88631357015565,-76.9772629764798,19TH ST SE,38.87064255135883,-76.97735854435841,27.2
19TH ST SE,38.87064255135883,-76.97735854435841,20TH ST SE,38.852091951730856,-76.9762539026642,314.52
20TH ST SE,38.852091951730856,-76.9762539026642,21ST ST SE,38.84545980728973,-76.97403039749044,633.25
21ST ST SE,38.84545980728973,-76.97403039749044,21ST ST SE,38.85118406714945,-76.97522330395618,339.77
21ST ST SE,38.85118406714945,-76.97522330395618,22ND ST SE,38.87068484871616,-76.97498362142706,68.26
22ND ST SE,38.87068484871616,-76.97498362142706,22ND ST SE,38.8502956071039,-76.97420412877706,221.94
22ND ST SE,38.8502956071039,-76.97420412877706,22ND ST SE,38.85356380210196,-76.97421193056809,2.22
22ND ST SE,38.85356380210196,-76.97421193056809,23RD ST SE,38.87086122325741,-76.973189644682,291.14
23RD ST SE,38.87086122325741,-76.973189644682,23RD ST SE,38.8535616987225,-76.97320880910212,5.46
23RD ST SE,38.8535616987225,-76.97320880910212,24TH ST SE,38.8521626081783,-76.97220823707822,284.96
24TH ST SE,38.8521626081783,-76.97220823707822,24TH ST SE,38.84676693640979,-76.97043082858558,506.2
24TH ST SE,38.84676693640979,-76.97043082858558,25TH ST SE,38.87078141019649,-76.97094021008296,145.08
25TH ST SE,38.87078141019649,-76.97094021008296,25TH ST SE,38.85941499888496,-76.96982289742932,318.13
25TH ST SE,38.85941499888496,-76.96982289742932,28TH ST SE,38.869215930843126,-76.96789136534707,550.04
28TH ST SE,38.869215930843126,-76.96789136534707,29TH ST SE,38.86917271151199,-76.9657992031809,595.7
29TH ST SE,38.86917271151199,-76.9657992031809,29TH ST SE,38.85795215869529,-76.96549178991103,87.53
29TH ST SE,38.85795215869529,-76.96549178991103,29TH ST SE,38.87350221127574,-76.96642428346946,265.55
29TH ST SE,38.87350221127574,-76.96642428346946,30TH ST SE,38.87208947470269,-76.96477438856029,469.75
30TH ST SE,38.87208947470269,-76.96477438856029,30TH ST SE,38.8565764318973,-76.96486937174748,27.04
30TH ST SE,38.8565764318973,-76.96486937174748,30TH ST SE,38.86513493161277,-76.96480762687241,17.58
30TH ST SE,38.86513493161277,-76.96480762687241,30TH ST SE,38.87846690051852,-76.96476588245355,11.89
30TH ST SE,38.87846690051852,-76.96476588245355,31ST ST SE,38.863487364034484,-76.96314120267334,462.53
31ST ST SE,38.863487364034484,-76.96314120267334,31ST ST SE,38.87897775579158,-76.96310672195321,9.82
31ST ST SE,38.87897775579158,-76.96310672195321,31ST ST SE,38.855232315998684,-76.9625061681089,170.97
31ST ST SE,38.855232315998684,-76.9625061681089,32ND ST SE,38.86031294427312,-76.96149873501497,286.9
32ND ST SE,38.86031294427312,-76.96149873501497,32ND ST SE,38.87962228627485,-76.9614628992638,10.2
32ND ST SE,38.87962228627485,-76.9614628992638,32ND ST SE,38.883399624593984,-76.96145397802465,2.54
32ND ST SE,38.883399624593984,-76.96145397802465,33RD ST SE,38.8840118563181,-76.95980466389217,469.52
33RD ST SE,38.8840118563181,-76.95980466389217,33RD ST SE,38.85847832273595,-76.96018689503443,108.81
33RD ST SE,38.85847832273595,-76.96018689503443,34TH ST SE,38.87534070298611,-76.95754476044942,752.41
34TH ST SE,38.87534070298611,-76.95754476044942,34TH ST SE,38.88620785084697,-76.95751581705899,8.24
34TH ST SE,38.88620785084697,-76.95751581705899,35TH ST SE,38.88831306454444,-76.9560705613326,411.41
35TH ST SE,38.88831306454444,-76.9560705613326,36TH ST SE,38.88698208875593,-76.95463851758839,407.64
36TH ST SE,38.88698208875593,-76.95463851758839,37TH ST SE,38.88580742203043,-76.95231706475359,660.82
37TH ST SE,38.88580742203043,-76.95231706475359,37TH ST SE,38.86368810511565,-76.95360247460317,365.91
37TH ST SE,38.86368810511565,-76.95360247460317,38TH ST SE,38.864051219283795,-76.95222061419432,393.49
38TH ST SE,38.864051219283795,-76.95222061419432,42ND ST SE,38.868718018017084,-76.94254825777523,2754.21
42ND ST SE,38.868718018017084,-76.94254825777523,46TH ST SE,38.878986887894584,-76.93511729573584,2115.83
46TH ST SE,38.878986887894584,-76.93511729573584,51ST ST SE,38.878162081791466,-76.93000249203918,1456.14
51ST ST SE,38.878162081791466,-76.93000249203918,53RD ST SE,38.88536770011509,-76.92613501257155,1101.05
53RD ST SE,38.88536770011509,-76.92613501257155,54TH ST SE,38.88575493534191,-76.92378030181386,670.3
54TH ST SE,38.88575493534191,-76.92378030181386,57TH ST SE,38.88915603242297,-76.91873387136998,1436.54
57TH ST SE,38.88915603242297,-76.91873387136998,57TH ST SE,38.887809947161955,-76.91837209425982,102.98
57TH ST SE,38.887809947161955,-76.91837209425982,BOWYER ST SE,38.87403384294293,-76.99893097917007,22931.54
BOWYER ST SE,38.87403384294293,-76.99893097917007,CANAL ST SE,38.874044466342184,-77.00374134537631,1369.56
CANAL ST SE,38.874044466342184,-77.00374134537631,FENDALL ST SE,38.86439455629455,-76.97981221766297,6812.88
FENDALL ST SE,38.86439455629455,-76.97981221766297,HALF ST SE,38.87696821316027,-77.0074623342089,7873.34
HALF ST SE,38.87696821316027,-77.0074623342089,HARWOOD ST SE,38.874202372063664,-76.99418645614847,3779.63
HARWOOD ST SE,38.874202372063664,-76.99418645614847,PAULDING ST SE,38.874223393430874,-76.99558181057817,397.27
PAULDING ST SE,38.874223393430874,-76.99558181057817,SOUTH CAPITOL ST SE,38.87695871298785,-77.0089532084806,3806.97
SOUTH CAPITOL ST SE,38.87695871298785,-77.0089532084806,VAN ST SE,38.87555675977977,-77.00821919462135,208.97
1ST ST SW,38.88741227371004,-77.01216269634607,1ST ST SW,38.866889430968406,-77.01196550702689,56.13
1ST ST SW,38.866889430968406,-77.01196550702689,1ST ST SW,38.8729809625639,-77.0121737058925,59.28
1ST ST SW,38.8729809625639,-77.0121737058925,1ST ST SW,38.82185381059446,-77.00544087902327,1916.94
1ST ST SW,38.82185381059446,-77.00544087902327,2ND ST SW,38.867929259204075,-77.01367228266598,2345.28
2ND ST SW,38.867929259204075,-77.01367228266598,2ND ST SW,38.885227307034384,-77.01366191247551,2.95
2ND ST SW,38.885227307034384,-77.01366191247551,3RD ST WALKWAY SW,38.881692793158415,-77.0148048914528,325.37
3RD ST WALKWAY SW,38.881692793158415,-77.0148048914528,3RD ST SW,38.88652893784989,-77.01519171940596,110.12
3RD ST SW,38.88652893784989,-77.01519171940596,3RD ST SW,38.87250151044412,-77.01515200765323,11.3
3RD ST SW,38.87250151044412,-77.01515200765323,3RD ST SW,38.878876863930245,-77.01520039188162,13.78
3RD ST SW,38.878876863930245,-77.01520039188162,4TH ST SW,38.88087593114344,-77.01756962538674,674.5
4TH ST SW,38.88087593114344,-77.01756962538674,6TH ST SW,38.878462813958045,-77.01990045783216,663.55
6TH ST SW,38.878462813958045,-77.01990045783216,6TH ST SW,38.88541098952603,-77.01990984480669,2.67
6TH ST SW,38.88541098952603,-77.01990984480669,9TH ST SW,38.88485367523594,-77.02407178151758,1184.76
9TH ST SW,38.88485367523594,-77.02407178151758,9TH ST SW,38.82245445840849,-77.02458124832262,145.03
9TH ST SW,38.82245445840849,-77.02458124832262,9TH ST SW,38.88695691204554,-77.02424621556293,95.46
9TH ST SW,38.88695691204554,-77.02424621556293,9TH ST SW,38.88525140729426,-77.02388988349523,101.43
9TH ST SW,38.88525140729426,-77.02388988349523,9TH ST SW,38.886956168546966,-77.0238760319746,3.94
9TH ST SW,38.886956168546966,-77.0238760319746,10TH ST SW,38.883874441950105,-77.02595959384985,593.1
10TH ST SW,38.883874441950105,-77.02595959384985,11TH ST SW,38.82245826517628,-77.02370564116349,641.64
11TH ST SW,38.82245826517628,-77.02370564116349,12TH ST SW,38.821206989419515,-77.02350284553066,57.78
12TH ST SW,38.821206989419515,-77.02350284553066,13TH ST SW,38.88548126030852,-77.02962201106972,1743.48
13TH ST SW,38.88548126030852,-77.02962201106972,14TH ST SW,38.88650928386737,-77.0319788806502,670.92
14TH ST SW,38.88650928386737,-77.0319788806502,15TH ST SW,38.82146534537924,-77.02241650944052,2722.03
15TH ST SW,38.82146534537924,-77.02241650944052,16TH ST SW,38.822247404419045,-77.02179624409634,176.73
16TH ST SW,38.822247404419045,-77.02179624409634,16TH ST SW,38.82149092810044,-77.02211928636935,92.04
16TH ST SW,38.82149092810044,-77.02211928636935,17TH ST SW,38.88895238526708,-77.03949101849088,4949.56
17TH ST SW,38.88895238526708,-77.03949101849088,23RD ST SW,38.88772938803503,-77.05017886205954,3042.31
23RD ST SW,38.88772938803503,-77.05017886205954,28TH ST SW,38.82292601816424,-77.01839259830948,9048.15
28TH ST SW,38.82292601816424,-77.01839259830948,28TH ST SW,38.82179520098693,-77.01846879275098,21.71
28TH ST SW,38.82179520098693,-77.01846879275098,ALMY ST SW,38.8218094067925,-77.02544540433956,1987.77
ALMY ST SW,38.8218094067925,-77.02544540433956,BENNETT ST SW,38.821313270132684,-77.02274005019025,770.81
BENNETT ST SW,38.821313270132684,-77.02274005019025,CUDAHEY ST SW,38.85323119476289,-77.00816965916133,4151.41
CUDAHEY ST SW,38.85323119476289,-77.00816965916133,FURTH ST SW,38.82175025007258,-77.01900183370155,3084.93
FURTH ST SW,38.82175025007258,-77.01900183370155,GREENLEE ST SW,38.821634186461125,-77.02411798645517,1457.69
GREENLEE ST SW,38.821634186461125,-77.02411798645517,HALF ST SW,38.871880832505155,-77.01067375443304,3830.52
HALF ST SW,38.871880832505155,-77.01067375443304,MARQUART ST SW,38.82168354975236,-77.01971433465116,2574.03
MARQUART ST SW,38.82168354975236,-77.01971433465116,SOUTH CAPITOL ST SW,38.86859003778644,-77.00906446986343,3034.35
SOUTH CAPITOL ST SW,38.86859003778644,-77.00906446986343,SOUTH CAPITOL ST SW,38.87651423245227,-77.00924589676517,51.66
SOUTH CAPITOL ST SW,38.87651423245227,-77.00924589676517,THEELEN ST SW,38.82060449375866,-77.0257448843633,4697.27
THEELEN ST SW,38.82060449375866,-77.0257448843633,TUCKER ST SW,38.8221889647568,-77.02110195078315,1322.88
TUCKER ST SW,38.8221889647568,-77.02110195078315,TUCKER ST SW,38.821336109982596,-77.02056076311064,154.19
TUCKER ST SW,38.821336109982596,-77.02056076311064,WATER ST SW,38.87564428698015,-77.02076683795313,58.71
WATER ST SW,38.87564428698015,-77.02076683795313,YOUNG ST SW,38.82625556648118,-77.02385986752034,880.6
NORTH CAPITOL ST BN,38.95335579381171,-77.00894699930788,NORTH CAPITOL ST BN,38.967799830451554,-77.00901460160523,19.23
NORTH CAPITOL ST BN,38.967799830451554,-77.00901460160523,NORTH CAPITOL ST BN,38.91913743908682,-77.00846034940311,157.59
NORTH CAPITOL ST BN,38.91913743908682,-77.00846034940311,SOUTH CAPITOL ST BN,38.839910583378106,-77.0068968768421,444.86
