P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
WHs,38.897561,-77.036569,WHa,38.89828563763562,-77.036569,0.04998594758935469,0.0,180.0,0.0,180.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
WHs,38.897561,-77.036569,Chk63,38.89999431930673,-77.036569,0.1678518796206014,0.0,180.0,0.0,180.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
WHn,38.89787121557463,-77.036569,WHa,38.89828563763562,-77.036569,0.02858708815802886,0.0,180.0,0.0,180.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
WHn,38.89787121557463,-77.036569,Chk63,38.89999431930673,-77.036569,0.1464530201894666,0.0,180.0,0.0,180.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
WHn,38.89787121557463,-77.036569,Pk04,38.77550687860945,-78.20406185227269,63.54959773580004,262.73379689989036,82.00164309572891,262.0016430957289,82.73379689989036,Az21 target:82.00
WHa,38.89828563763562,-77.036569,elSc,38.89284818820199,-77.04058603,0.43309884391586734,210.0002460459409,29.997723741385755,209.99772374138576,30.000246045940912,"Az12 multiple:15.00, Az21 multiple:15.00"
WHa,38.89828563763562,-77.036569,Chk63,38.89999431930673,-77.036569,0.11786593203147296,0.0,180.0,0.0,180.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
WHa,38.89828563763562,-77.036569,OtrB,38.95704643888089,-76.99134485249716,4.729448005307861,30.998766364389894,211.02718245423088,31.02718245423091,210.9987663643899,Az12 target:31.00
WHb,38.89609664728791,-77.03656881060775,Chk41,38.91261730408393,-76.9575387987198,4.409488367867619,74.99742574479632,255.0470583548929,75.0470583548929,254.99742574479632,Az12 multiple:15.00
WHb,38.89609664728791,-77.03656881060775,Chk63,38.89999431930673,-77.036569,0.26886380710339625,359.99782447459637,179.99782435567005,359.99782435567005,179.99782447459643,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
WHc,38.89666242649749,-77.03611695727467,H31,38.93203756982007,-77.09367738494352,3.9468077980420677,308.20822575038477,128.17206870641232,308.17206870641235,128.20822575038477,Az21 target:128.17
WHe,38.9,-77.037723,H56,38.91681538320637,-77.06120140091524,1.7165955179175754,312.51744101145715,132.50269476164976,312.50269476164976,132.51744101145715,Az21 target:132.50
WH SEcnr,38.89753757777559,-77.03626431326734,Chk61,38.9027413920959,-77.02294473847918,0.802697137220666,63.431935161135215,243.44029938731273,63.440299387312734,243.43193516113521,Az12 target:63.44
WH SEcnr,38.89753757777559,-77.03626431326734,RC,38.98682226543504,-77.05231894611552,6.219388419517732,352.01149640649044,172.00140549166431,352.0014054916643,172.01149640649044,Az21 target:172.00
Cap,38.889801,-77.009227,CapK,38.889801,-77.00904745,0.0096796387276986,89.9999436370541,270.0000563629459,90.00005636294588,269.9999436370541,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
Cap,38.889801,-77.009227,H24,38.91738246946505,-77.0704105785321,3.807274895357491,300.0009821584482,119.96255814322058,299.9625581432206,120.00098215844821,Az12 multiple:15.00
CapK,38.889801,-77.00904745,OtrA,38.92624596949343,-76.95188801292042,3.976300599308019,50.766021569860285,230.80192181738434,50.80192181738437,230.7660215698603,Az12 target:50.77
CFc,38.88974917890155,-77.01360995348632,CFg,38.89361386946052,-77.00907795602103,0.3616071226513862,42.502400572916336,222.50524598780828,42.50524598780828,222.50240057291634,Az12 target:42.50
CFc,38.88974917890155,-77.01360995348632,Lz,38.88921687259635,-77.05220920463091,2.081239942408122,269.00121012884983,88.97697673887279,268.9769767388728,89.00121012884983,Az12 target:269.00
CFg,38.89361386946052,-77.00907795602103,elWc,38.89317145702438,-77.04113191993082,1.7282291681146758,268.99825541781115,88.97812958918063,268.97812958918064,88.99825541781115,Az12 target:269.00
CptB,38.88556174596554,-77.00988737303246,Chk26,38.88686719010732,-76.91666542015503,5.026705627519531,88.94426757402513,269.0027900671732,89.00279006717318,268.94426757402516,Az21 target:269.00
SCa,38.890621,-77.00510154468833,SCb,38.890621,-77.00442188577618,0.03664036251936125,89.9997866429508,270.00021335704923,90.00021335704923,269.99978664295077,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
elEc,38.89278681802996,-77.04033404260801,Eb,38.89286049999997,-76.90916553,7.071067800001166,89.91763819488185,269.9999944106347,89.99999441063471,269.9176381948819,"Az21 multiple:15.00, Az21 multiple:18.00"
elSc,38.89284818820199,-77.04058603,Sb,38.79033915000001,-77.04058603,7.0710677999987315,180.0,0.0,180.0,0.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
elSc,38.89284818820199,-77.04058603,Chk60,39.00533947251964,-77.03806204873727,7.760976776241653,1.0029599458533573,181.00454659611296,1.0045465961129594,181.00295994585335,Az12 target:1.00
elNc,38.89344928705847,-77.04098558,Nb,38.99595650999999,-77.04098558,7.071067799998578,0.0,180.0,0.0,180.0,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
elWc,38.89317145702438,-77.04113191993082,Wb,38.89324512999998,-77.17230114000002,7.071067800000195,270.08235734529,89.99999999999143,269.9999999999914,90.08235734529,"Az21 multiple:15.00, Az21 multiple:18.00"
B,38.892747285,-77.008989,Chk61,38.9027413920959,-77.02294473847918,1.020388916897172,312.5070349785013,132.49827171782317,312.4982717178232,132.50703497850128,Az21 target:132.50
Sb,38.79033915000001,-77.04058603,KS,38.790339,-77.051444,0.5861745126522236,270.0023897486816,89.99558753020467,269.99558753020466,90.0023897486816,"Az12 multiple:15.00, Az12 multiple:18.00"
Sb,38.79033915000001,-77.04058603,AN,38.91858289999999,-76.94192180000002,10.323596180691952,30.999053224329263,211.0609497155819,31.0609497155819,210.99905322432926,Az12 target:31.00
Eb,38.89286049999997,-76.90916553,Nb,38.99595650999999,-77.04098558,10.049917755627352,315.08428870732905,135.00143104132545,315.0014310413254,135.08428870732905,Az21 multiple:15.00
Eb,38.89286049999997,-76.90916553,RCOthr3a,38.99355611820573,-77.03793092768112,9.81655935084533,315.0796081154705,134.9986726019124,314.9986726019124,135.07960811547048,Az21 multiple:15.00
Wb,38.89324512999998,-77.17230114000002,RC,38.98682226543504,-77.05231894611552,9.134973005420923,45.000862147961506,225.0762718000394,45.07627180003942,225.0008621479615,Az12 multiple:15.00
Lz,38.88921687259635,-77.05220920463091,Chk48,38.90721119681356,-77.0365266731042,1.501781894854223,34.25171685505131,214.26156452521863,34.26156452521866,214.2517168550513,Az12 target:34.25
Lcnr,38.88906071490013,-77.04994269848781,H69,38.87633745296441,-77.07234178427055,1.4928966035599553,233.99974899010434,53.985688455864334,233.98568845586433,53.99974899010431,Az12 multiple:18.00
Gs3,38.92487183560202,-77.0180027100891,OtrC,38.95177142459147,-76.98472940704961,2.5799978372716037,44.000163412467266,224.02107513323085,44.02107513323085,224.00016341246726,Az12 target:44.00
Gs4,38.9132912447494,-77.09353884670664,KS,38.790339,-77.051444,8.779927391346197,164.99927925473008,345.0256857193167,165.0256857193167,344.9992792547301,Az12 multiple:15.00
Gs4,38.9132912447494,-77.09353884670664,Chk11,38.89433083867851,-77.13554467903445,2.614729845881899,239.99960819095523,59.973227904592605,239.9732279045926,59.9996081909552,Az12 multiple:15.00
Gs9,38.79290977473043,-77.03197308076226,I014,38.90564871624386,-77.03197530601018,7.776736229137844,359.99911634820955,179.99911495236898,359.999114952369,179.99911634820955,"Az12 multiple:15.00, Az12 multiple:18.00, Az21 multiple:15.00, Az21 multiple:18.00"
Chk03,38.80887860350852,-77.01339590231409,OtrD,38.88972524047381,-76.91344596466341,7.756808045521965,44.00031433095846,224.06301037193916,44.063010371939185,224.00031433095847,Az12 target:44.00
Chk04,38.93525554614944,-76.9884528433251,H56,38.91681538320637,-77.06120140091524,4.121142598304828,252.04453864241333,71.99882950954168,251.99882950954168,72.04453864241333,Az21 multiple:18.00
Chk05,38.94213905894748,-77.01099576844469,Chk12,38.88869436289873,-76.9425428132187,5.215385796662436,134.96022775307316,315.00322802068814,135.00322802068814,314.9602277530731,Az21 multiple:15.00
